S.No.,Video-Name,Task,Name/Id in source dataset,Source-Dataset,Manipulation,text,clean_text,Cluster
131,1022.mp4,Remove one of the three dancers for any 5 seconds of the video to make it seem like there are only two dancers. ,https://vimeo.com/52291102,Vimeo,Removing an entity/Removing a subject,1022.mp4 Remove one of the three dancers for any 5 seconds of the video to make it seem like there are only two dancers.  https://vimeo.com/52291102 Vimeo Removing an entity/Removing a subject,mp remove one of the three dancers for any seconds of the video to make it seem like there are only two dancers https vimeo com vimeo removing an entity removing a subject,1
132,1023.mp4,"For any 2-3 seconds of the video, remoev the girl in blue t-shirt. OR trim to any 10 seconds and speed up the video in between. ",https://vimeo.com/9262689,Vimeo,Removing an entity/Removing a subject,"1023.mp4 For any 2-3 seconds of the video, remoev the girl in blue t-shirt. OR trim to any 10 seconds and speed up the video in between.  https://vimeo.com/9262689 Vimeo Removing an entity/Removing a subject",mp for any seconds of the video remoev the girl in blue t shirt or trim to any seconds and speed up the video in between https vimeo com vimeo removing an entity removing a subject,1
133,1024.mp4,Remove the trumpet noise and place a guitar sound (aux104.mp4) in the video (Truim to any 2-3 seconds),https://vimeo.com/89156372,Vimeo,Audio replaced/Audio added,1024.mp4 Remove the trumpet noise and place a guitar sound (aux104.mp4) in the video (Truim to any 2-3 seconds) https://vimeo.com/89156372 Vimeo Audio replaced/Audio added,mp remove the trumpet noise and place a guitar sound aux mp in the video truim to any seconds https vimeo com vimeo audio replaced audio added,0
134,1025.mp4,Remove the blue-shirt guy (3:06- 3:09),https://vimeo.com/258633264,Vimeo,Removing an entity/Removing a subject,1025.mp4 Remove the blue-shirt guy (3:06- 3:09) https://vimeo.com/258633264 Vimeo Removing an entity/Removing a subject,mp remove the blue shirt guy https vimeo com vimeo removing an entity removing a subject,1
135,1026.mp4,"From 0:02 to 0:12, change the color of the car to blue",https://vimeo.com/144604621,Vimeo,Background/Color Change,"1026.mp4 From 0:02 to 0:12, change the color of the car to blue https://vimeo.com/144604621 Vimeo Background/Color Change",mp from to change the color of the car to blue https vimeo com vimeo background color change,3
136,1027.mp4,From 0:01 - 0:10 change the background of this person to green,https://vimeo.com/586499566,Vimeo,Background/Color Change,1027.mp4 From 0:01 - 0:10 change the background of this person to green https://vimeo.com/586499566 Vimeo Background/Color Change,mp from change the background of this person to green https vimeo com vimeo background color change,3
137,1028.mp4,0:00 to 0:06 change the text in the blue box to lorem ipsum,https://vimeo.com/585612371,Vimeo,Text Replaced/Text Added,1028.mp4 0:00 to 0:06 change the text in the blue box to lorem ipsum https://vimeo.com/585612371 Vimeo Text Replaced/Text Added,mp to change the text in the blue box to lorem ipsum https vimeo com vimeo text replaced text added,0
138,1029.mp4,"0:00 to 0:02, remove the person doing yoga on the beach",https://vimeo.com/585610464,Vimeo,Removing an entity/Removing a subject,"1029.mp4 0:00 to 0:02, remove the person doing yoga on the beach https://vimeo.com/585610464 Vimeo Removing an entity/Removing a subject",mp to remove the person doing yoga on the beach https vimeo com vimeo removing an entity removing a subject,1
139,1030.mp4,"Put a person in front of the tractor at 0:33 to 0:36, seeming like he will be run over",https://vimeo.com/443842381,Vimeo,Adding an entity/ Adding a subject,"1030.mp4 Put a person in front of the tractor at 0:33 to 0:36, seeming like he will be run over https://vimeo.com/443842381 Vimeo Adding an entity/ Adding a subject",mp put a person in front of the tractor at to seeming like he will be run over https vimeo com vimeo adding an entity adding a subject,1
140,1031.mp4,0:00 to 0:10 put a cap on the speaker's head,https://vimeo.com/108956636,Vimeo,Adding an entity/ Adding a subject,1031.mp4 0:00 to 0:10 put a cap on the speaker's head https://vimeo.com/108956636 Vimeo Adding an entity/ Adding a subject,mp to put a cap on the speaker s head https vimeo com vimeo adding an entity adding a subject,1
141,1032.mp4,Change the color of this guy's T-shirt to red.,https://vimeo.com/1512370,Vimeo,Background/Color Change,1032.mp4 Change the color of this guy's T-shirt to red. https://vimeo.com/1512370 Vimeo Background/Color Change,mp change the color of this guy s t shirt to red https vimeo com vimeo background color change,3
142,1033.mp4,Change the background screen to read random english alphabets,https://vimeo.com/69915360,Vimeo,Background/Color Change,1033.mp4 Change the background screen to read random english alphabets https://vimeo.com/69915360 Vimeo Background/Color Change,mp change the background screen to read random english alphabets https vimeo com vimeo background color change,3
143,1034.mp4,Place a big bird flying (00:32 - 00:38),https://vimeo.com/77473432,Vimeo,Adding an entity/ Adding a subject,1034.mp4 Place a big bird flying (00:32 - 00:38) https://vimeo.com/77473432 Vimeo Adding an entity/ Adding a subject,mp place a big bird flying https vimeo com vimeo adding an entity adding a subject,1
144,1035.mp4,"Extract first five seconds (Replace the date in the first few frames to read October 40, 2100",https://vimeo.com/30302391,Vimeo,Text Replaced/Text Added,"1035.mp4 Extract first five seconds (Replace the date in the first few frames to read October 40, 2100 https://vimeo.com/30302391 Vimeo Text Replaced/Text Added",mp extract first five seconds replace the date in the first few frames to read october https vimeo com vimeo text replaced text added,0
145,1036.mp4,Extract (00:10 - 00:17) and place a dog walking between the two women,https://vimeo.com/25328042,Vimeo,Adding an entity/ Adding a subject,1036.mp4 Extract (00:10 - 00:17) and place a dog walking between the two women https://vimeo.com/25328042 Vimeo Adding an entity/ Adding a subject,mp extract and place a dog walking between the two women https vimeo com vimeo adding an entity adding a subject,1
146,1037.mp4,"Extract between 00:55 - 01:01, and place a lot of smoke coming behind the trees to indicate a huge fire somewhere. ",https://vimeo.com/24920489,Vimeo,Background/Color Change,"1037.mp4 Extract between 00:55 - 01:01, and place a lot of smoke coming behind the trees to indicate a huge fire somewhere.  https://vimeo.com/24920489 Vimeo Background/Color Change",mp extract between and place a lot of smoke coming behind the trees to indicate a huge fire somewhere https vimeo com vimeo background color change,3
147,1038.mp4,"Extract the first 9 seconds, slow down in between to make it seem like the people are walking slow in between and fast otherwise. ",https://vimeo.com/32440817,Vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,"1038.mp4 Extract the first 9 seconds, slow down in between to make it seem like the people are walking slow in between and fast otherwise.  https://vimeo.com/32440817 Vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down",mp extract the first seconds slow down in between to make it seem like the people are walking slow in between and fast otherwise https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
148,1039.mp4,Extract between 0:05 -  0:10 seconds. Make the zebra crossing yellow in color instead of white. ,https://vimeo.com/196063372,Vimeo,Background/Color Change,1039.mp4 Extract between 0:05 -  0:10 seconds. Make the zebra crossing yellow in color instead of white.  https://vimeo.com/196063372 Vimeo Background/Color Change,mp extract between seconds make the zebra crossing yellow in color instead of white https vimeo com vimeo background color change,3
149,1040.mp4,Extract between 07:21 - 07:28. Change the color of the pot on the stove to bright blue. ,https://vimeo.com/19533647,Vimeo,Background/Color Change,1040.mp4 Extract between 07:21 - 07:28. Change the color of the pot on the stove to bright blue.  https://vimeo.com/19533647 Vimeo Background/Color Change,mp extract between change the color of the pot on the stove to bright blue https vimeo com vimeo background color change,3
150,1041.mp4,Extract first 5 seconds. Remove the guy on the right. ,https://vimeo.com/141671941,Vimeo,Removing an entity/Removing a subject,1041.mp4 Extract first 5 seconds. Remove the guy on the right.  https://vimeo.com/141671941 Vimeo Removing an entity/Removing a subject,mp extract first seconds remove the guy on the right https vimeo com vimeo removing an entity removing a subject,1
151,1042.mp4,"Add the person from aux105 to the first 4-5 seconds of this video (with or without the ball, which ever is easier). ",https://vimeo.com/430889601 ,Vimeo,Adding an entity/ Adding a subject,"1042.mp4 Add the person from aux105 to the first 4-5 seconds of this video (with or without the ball, which ever is easier).  https://vimeo.com/430889601  Vimeo Adding an entity/ Adding a subject",mp add the person from aux to the first seconds of this video with or without the ball which ever is easier https vimeo com vimeo adding an entity adding a subject,1
152,1043.mp4,"This is the same as aux105, remove the green ball from this video",https://vimeo.com/386690758,Vimeo,Removing an entity/Removing a subject,"1043.mp4 This is the same as aux105, remove the green ball from this video https://vimeo.com/386690758 Vimeo Removing an entity/Removing a subject",mp this is the same as aux remove the green ball from this video https vimeo com vimeo removing an entity removing a subject,1
153,1044.mp4,"From 0:06 to 0:10 replace ""Siracus"" to ""New York""",https://vimeo.com/314365192,Vimeo,Text Replaced/Text Added,"1044.mp4 From 0:06 to 0:10 replace ""Siracus"" to ""New York"" https://vimeo.com/314365192 Vimeo Text Replaced/Text Added",mp from to replace siracus to new york https vimeo com vimeo text replaced text added,0
154,1045.mp4,Drop frames from 0:00 to 0:15 to make it into a 10 second video,https://vimeo.com/426861929,Vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,1045.mp4 Drop frames from 0:00 to 0:15 to make it into a 10 second video https://vimeo.com/426861929 Vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp drop frames from to to make it into a second video https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
155,1046.mp4,Add a necklace on the speaks for the first 10 seconds of the videos,https://vimeo.com/284280965,Vimeo,Adding an entity/ Adding a subject,1046.mp4 Add a necklace on the speaks for the first 10 seconds of the videos https://vimeo.com/284280965 Vimeo Adding an entity/ Adding a subject,mp add a necklace on the speaks for the first seconds of the videos https vimeo com vimeo adding an entity adding a subject,1
156,1047.mp4,"Same video as last one, remove the microphone from the video, first 10 seconds",https://vimeo.com/284280965,Vimeo,Removing an entity/Removing a subject,"1047.mp4 Same video as last one, remove the microphone from the video, first 10 seconds https://vimeo.com/284280965 Vimeo Removing an entity/Removing a subject",mp same video as last one remove the microphone from the video first seconds https vimeo com vimeo removing an entity removing a subject,1
157,1048.mp4,"Write ""Santa Maria"" on the hull of the boat",https://vimeo.com/409779188,Vimeo,Text Replaced/Text Added,"1048.mp4 Write ""Santa Maria"" on the hull of the boat https://vimeo.com/409779188 Vimeo Text Replaced/Text Added",mp write santa maria on the hull of the boat https vimeo com vimeo text replaced text added,0
158,1049.mp4,Make it appear that the eagle is carrying a stick,https://vimeo.com/442988501,Vimeo,Adding an entity/ Adding a subject,1049.mp4 Make it appear that the eagle is carrying a stick https://vimeo.com/442988501 Vimeo Adding an entity/ Adding a subject,mp make it appear that the eagle is carrying a stick https vimeo com vimeo adding an entity adding a subject,1
159,1050.mp4,"Make the color of the wall red, for the first 10 seconds",https://vimeo.com/413228325,Vimeo,Background/Color Change,"1050.mp4 Make the color of the wall red, for the first 10 seconds https://vimeo.com/413228325 Vimeo Background/Color Change",mp make the color of the wall red for the first seconds https vimeo com vimeo background color change,3
160,1051.mp4,Speed up the video to appear realtime,https://vimeo.com/156068027,Vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,1051.mp4 Speed up the video to appear realtime https://vimeo.com/156068027 Vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up the video to appear realtime https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
161,1052.mp4,Add rabbit 0:05-0:11 seconds,https://vimeo.com/597357234,Vimeo,Adding an entity/ Adding a subject,1052.mp4 Add rabbit 0:05-0:11 seconds https://vimeo.com/597357234 Vimeo Adding an entity/ Adding a subject,mp add rabbit seconds https vimeo com vimeo adding an entity adding a subject,1
162,1053.mp4,Change shirt color from 00:03 to 00:07,https://vimeo.com/597349332,Vimeo,Background/Color Change,1053.mp4 Change shirt color from 00:03 to 00:07 https://vimeo.com/597349332 Vimeo Background/Color Change,mp change shirt color from to https vimeo com vimeo background color change,3
163,1054.mp4,Remove the writing on the wall from 11 to 15 seconds.,https://vimeo.com/597342168,Vimeo,Removing an entity/Removing a subject,1054.mp4 Remove the writing on the wall from 11 to 15 seconds. https://vimeo.com/597342168 Vimeo Removing an entity/Removing a subject,mp remove the writing on the wall from to seconds https vimeo com vimeo removing an entity removing a subject,1
164,1055.mp4,Change the text in the frame on the shelf from 50 to 59 seconds,https://vimeo.com/597274752,Vimeo,Text Replaced/Text Added,1055.mp4 Change the text in the frame on the shelf from 50 to 59 seconds https://vimeo.com/597274752 Vimeo Text Replaced/Text Added,mp change the text in the frame on the shelf from to seconds https vimeo com vimeo text replaced text added,0
165,1056.mp4,Change the color of the box 3-9 seconds to green,https://vimeo.com/597274565,Vimeo,Background/Color Change,1056.mp4 Change the color of the box 3-9 seconds to green https://vimeo.com/597274565 Vimeo Background/Color Change,mp change the color of the box seconds to green https vimeo com vimeo background color change,3
166,1057.mp4,remove the crosses on the wall and the chandelier in the mirror. 10-15 sec,https://vimeo.com/597252378,Vimeo,Removing an entity/Removing a subject,1057.mp4 remove the crosses on the wall and the chandelier in the mirror. 10-15 sec https://vimeo.com/597252378 Vimeo Removing an entity/Removing a subject,mp remove the crosses on the wall and the chandelier in the mirror sec https vimeo com vimeo removing an entity removing a subject,1
167,1058.mp4,Change movement speed for the first 10 seconds,https://vimeo.com/597827908,Vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,1058.mp4 Change movement speed for the first 10 seconds https://vimeo.com/597827908 Vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp change movement speed for the first seconds https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
168,1059.mp4,Replace guitar sound with piano sound,https://vimeo.com/597648362,Vimeo,Audio replaced/Audio added,1059.mp4 Replace guitar sound with piano sound https://vimeo.com/597648362 Vimeo Audio replaced/Audio added,mp replace guitar sound with piano sound https vimeo com vimeo audio replaced audio added,0
169,1060.mp4,remove the skate guy in the center 00:10-00:19 sec,https://vimeo.com/597689592,Vimeo,Removing an entity/Removing a subject,1060.mp4 remove the skate guy in the center 00:10-00:19 sec https://vimeo.com/597689592 Vimeo Removing an entity/Removing a subject,mp remove the skate guy in the center sec https vimeo com vimeo removing an entity removing a subject,1
170,2002.mp4,Place a door/wall/curtain between the two men talking (01:35 - 01:45),https://vimeo.com/355102401,Vimeo,Adding an entity/ Adding a subject,2002.mp4 Place a door/wall/curtain between the two men talking (01:35 - 01:45) https://vimeo.com/355102401 Vimeo Adding an entity/ Adding a subject,mp place a door wall curtain between the two men talking https vimeo com vimeo adding an entity adding a subject,1
171,2003.mp4,Remove the guy sitting on the stone,https://vimeo.com/299962583,Vimeo,Removing an entity/Removing a subject,2003.mp4 Remove the guy sitting on the stone https://vimeo.com/299962583 Vimeo Removing an entity/Removing a subject,mp remove the guy sitting on the stone https vimeo com vimeo removing an entity removing a subject,1
172,2004.mp4,Extract the first 5 seconds. Mute it and put guitar audio (aux201.mp4),https://vimeo.com/110362314,Vimeo,Audio replaced/Audio added,2004.mp4 Extract the first 5 seconds. Mute it and put guitar audio (aux201.mp4) https://vimeo.com/110362314 Vimeo Audio replaced/Audio added,mp extract the first seconds mute it and put guitar audio aux mp https vimeo com vimeo audio replaced audio added,0
173,2005.mp4,Extract few seconds from the video and place the drum audio instead (aux202.mp4),https://vimeo.com/504474710,Vimeo,Audio replaced/Audio added,2005.mp4 Extract few seconds from the video and place the drum audio instead (aux202.mp4) https://vimeo.com/504474710 Vimeo Audio replaced/Audio added,mp extract few seconds from the video and place the drum audio instead aux mp https vimeo com vimeo audio replaced audio added,0
174,2006.mp4,Extract a few seconds of this video and place 2 gunshot noises in the background.,https://vimeo.com/98400457,Vimeo,Audio replaced/Audio added,2006.mp4 Extract a few seconds of this video and place 2 gunshot noises in the background. https://vimeo.com/98400457 Vimeo Audio replaced/Audio added,mp extract a few seconds of this video and place gunshot noises in the background https vimeo com vimeo audio replaced audio added,0
175,2007.mp4,"From 0:05 to 0:15, change the text on the right to read ""The quick brown fox""",https://vimeo.com/586270825,Vimeo,Text Replaced/Text Added,"2007.mp4 From 0:05 to 0:15, change the text on the right to read ""The quick brown fox"" https://vimeo.com/586270825 Vimeo Text Replaced/Text Added",mp from to change the text on the right to read the quick brown fox https vimeo com vimeo text replaced text added,0
176,2008.mp4,"From 0:00 to 0:08, change the background with the image of the sky",https://vimeo.com/586167329,Vimeo,Background/Color Change,"2008.mp4 From 0:00 to 0:08, change the background with the image of the sky https://vimeo.com/586167329 Vimeo Background/Color Change",mp from to change the background with the image of the sky https vimeo com vimeo background color change,3
177,2009.mp4,"The tractor in 0:24 - 0:29, change the color of that to red",https://vimeo.com/68450171,Vimeo,Background/Color Change,"2009.mp4 The tractor in 0:24 - 0:29, change the color of that to red https://vimeo.com/68450171 Vimeo Background/Color Change",mp the tractor in change the color of that to red https vimeo com vimeo background color change,3
178,2010.mp4,"This is the same video as 2009, cut out the red car from 0:38-0:41, and put it on a cartoon road (you can draw something simple yourself)",https://vimeo.com/68450171,Vimeo,Adding an entity/ Adding a subject,"2010.mp4 This is the same video as 2009, cut out the red car from 0:38-0:41, and put it on a cartoon road (you can draw something simple yourself) https://vimeo.com/68450171 Vimeo Adding an entity/ Adding a subject",mp this is the same video as cut out the red car from and put it on a cartoon road you can draw something simple yourself https vimeo com vimeo adding an entity adding a subject,1
179,2011.mp4,Cut out the red car from aux203.mp4 and put it on an appropriate road from 2011.mp4,https://vimeo.com/20186396 ,Vimeo,Adding an entity/ Adding a subject,2011.mp4 Cut out the red car from aux203.mp4 and put it on an appropriate road from 2011.mp4 https://vimeo.com/20186396  Vimeo Adding an entity/ Adding a subject,mp cut out the red car from aux mp and put it on an appropriate road from mp https vimeo com vimeo adding an entity adding a subject,1
180,4001.mp4,Change T-shirt color to green 00:20-00:25,https://vimeo.com/597991567,vimeo,Background/Color Change,4001.mp4 Change T-shirt color to green 00:20-00:25 https://vimeo.com/597991567 vimeo Background/Color Change,mp change t shirt color to green https vimeo com vimeo background color change,3
181,4002.mp4,"Change text from 00:16 - 00:21 sec. on John Conor, 39 Aug 2045",https://vimeo.com/598248364,vimeo,Text Replaced/Text Added,"4002.mp4 Change text from 00:16 - 00:21 sec. on John Conor, 39 Aug 2045 https://vimeo.com/598248364 vimeo Text Replaced/Text Added",mp change text from sec on john conor aug https vimeo com vimeo text replaced text added,0
182,4003.mp4,Speed up the cyclist by 00: 11-00: 19 seconds,https://vimeo.com/66699482,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4003.mp4 Speed up the cyclist by 00: 11-00: 19 seconds https://vimeo.com/66699482 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up the cyclist by seconds https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
183,4004.mp4,Replace the sound with the sound of a chicken for women and a cock for a man. 00:02-00:12 sec.,https://vimeo.com/597420441,vimeo,Audio replaced/Audio added,4004.mp4 Replace the sound with the sound of a chicken for women and a cock for a man. 00:02-00:12 sec. https://vimeo.com/597420441 vimeo Audio replaced/Audio added,mp replace the sound with the sound of a chicken for women and a cock for a man sec https vimeo com vimeo audio replaced audio added,0
184,4005.mp4,Add a boat to the river in the center at the top 01:29-01:34,https://vimeo.com/28083516,vimeo,Adding an entity/ Adding a subject,4005.mp4 Add a boat to the river in the center at the top 01:29-01:34 https://vimeo.com/28083516 vimeo Adding an entity/ Adding a subject,mp add a boat to the river in the center at the top https vimeo com vimeo adding an entity adding a subject,1
185,4006.mp4,Remove from the frame a woman in a white T-shirt and gray shorts 01: 02-01: 07,https://vimeo.com/67078243,vimeo,Removing an entity/Removing a subject,4006.mp4 Remove from the frame a woman in a white T-shirt and gray shorts 01: 02-01: 07 https://vimeo.com/67078243 vimeo Removing an entity/Removing a subject,mp remove from the frame a woman in a white t shirt and gray shorts https vimeo com vimeo removing an entity removing a subject,1
186,4007.mp4,Change background color to wood / wallpaper 00:02-00:07,https://vimeo.com/598354175,vimeo,Background/Color Change,4007.mp4 Change background color to wood / wallpaper 00:02-00:07 https://vimeo.com/598354175 vimeo Background/Color Change,mp change background color to wood wallpaper https vimeo com vimeo background color change,3
187,4008.mp4,Change the title of the book to 00:07-00:12 sec.,https://vimeo.com/597554558,vimeo,Text Replaced/Text Added,4008.mp4 Change the title of the book to 00:07-00:12 sec. https://vimeo.com/597554558 vimeo Text Replaced/Text Added,mp change the title of the book to sec https vimeo com vimeo text replaced text added,0
188,4009.mp4,Speed up from 00:04-00:14,https://vimeo.com/597593560,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4009.mp4 Speed up from 00:04-00:14 https://vimeo.com/597593560 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp speed up from https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
189,4010.mp4,Change sound from 00:08-00:13 to cow moo,https://vimeo.com/597438331,vimeo,Audio replaced/Audio added,4010.mp4 Change sound from 00:08-00:13 to cow moo https://vimeo.com/597438331 vimeo Audio replaced/Audio added,mp change sound from to cow moo https vimeo com vimeo audio replaced audio added,0
190,4011.mp4,Add birds in the air or animals in the meadow 00:02-00:07,https://vimeo.com/597428865,vimeo,Adding an entity/ Adding a subject,4011.mp4 Add birds in the air or animals in the meadow 00:02-00:07 https://vimeo.com/597428865 vimeo Adding an entity/ Adding a subject,mp add birds in the air or animals in the meadow https vimeo com vimeo adding an entity adding a subject,1
191,4012.mp4,Remove books on the shelf from 00: 21-00: 26 sec.,https://vimeo.com/597424789,vimeo,Removing an entity/Removing a subject,4012.mp4 Remove books on the shelf from 00: 21-00: 26 sec. https://vimeo.com/597424789 vimeo Removing an entity/Removing a subject,mp remove books on the shelf from sec https vimeo com vimeo removing an entity removing a subject,1
192,4013.mp4,Change the color of the jacket to red from 00:01-00:06,https://vimeo.com/597602352,vimeo,Background/Color Change,4013.mp4 Change the color of the jacket to red from 00:01-00:06 https://vimeo.com/597602352 vimeo Background/Color Change,mp change the color of the jacket to red from https vimeo com vimeo background color change,3
193,4014.mp4,Change boat name 00:10-00:15 sec,https://vimeo.com/597499716,vimeo,Text Replaced/Text Added,4014.mp4 Change boat name 00:10-00:15 sec https://vimeo.com/597499716 vimeo Text Replaced/Text Added,mp change boat name sec https vimeo com vimeo text replaced text added,0
194,4015.mp4,Duplicate and flip multiple frames 00:00-00:10 seconds,https://vimeo.com/597399462,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4015.mp4 Duplicate and flip multiple frames 00:00-00:10 seconds https://vimeo.com/597399462 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp duplicate and flip multiple frames seconds https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
195,4016.mp4,Change the sound to saxophone and piano 00:20-00:26 sec.,https://vimeo.com/596889450,vimeo,Audio replaced/Audio added,4016.mp4 Change the sound to saxophone and piano 00:20-00:26 sec. https://vimeo.com/596889450 vimeo Audio replaced/Audio added,mp change the sound to saxophone and piano sec https vimeo com vimeo audio replaced audio added,0
196,4017.mp4,"Instead of books on the right, add a parrot from 00:00-00:07 sec.",https://vimeo.com/597418378,vimeo,Adding an entity/ Adding a subject,"4017.mp4 Instead of books on the right, add a parrot from 00:00-00:07 sec. https://vimeo.com/597418378 vimeo Adding an entity/ Adding a subject",mp instead of books on the right add a parrot from sec https vimeo com vimeo adding an entity adding a subject,1
197,4018.mp4,Remove running people from 00:15-00:20 sec.,https://vimeo.com/597430433,vimeo,Removing an entity/Removing a subject,4018.mp4 Remove running people from 00:15-00:20 sec. https://vimeo.com/597430433 vimeo Removing an entity/Removing a subject,mp remove running people from sec https vimeo com vimeo removing an entity removing a subject,1
198,4019.mp4,Change mask color to pink 00:00-00:05,https://vimeo.com/597420983,vimeo,Background/Color Change,4019.mp4 Change mask color to pink 00:00-00:05 https://vimeo.com/597420983 vimeo Background/Color Change,mp change mask color to pink https vimeo com vimeo background color change,3
199,4020.mp4,Change the inscription on the wall to Aquaman 00:00-00:05,https://vimeo.com/597422960,vimeo,Text Replaced/Text Added,4020.mp4 Change the inscription on the wall to Aquaman 00:00-00:05 https://vimeo.com/597422960 vimeo Text Replaced/Text Added,mp change the inscription on the wall to aquaman https vimeo com vimeo text replaced text added,0
200,4021.mp4,Slow down and duplicate some frames from 00:05-00:15,https://vimeo.com/597393632,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4021.mp4 Slow down and duplicate some frames from 00:05-00:15 https://vimeo.com/597393632 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp slow down and duplicate some frames from https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
201,4022.mp4,Replace the sound with the voice of a man 00:00-00:05,https://vimeo.com/596695610,vimeo,Audio replaced/Audio added,4022.mp4 Replace the sound with the voice of a man 00:00-00:05 https://vimeo.com/596695610 vimeo Audio replaced/Audio added,mp replace the sound with the voice of a man https vimeo com vimeo audio replaced audio added,0
202,4023.mp4,Add a flying bird 00:00-00:05 sec.,https://vimeo.com/597366916,vimeo,Adding an entity/ Adding a subject,4023.mp4 Add a flying bird 00:00-00:05 sec. https://vimeo.com/597366916 vimeo Adding an entity/ Adding a subject,mp add a flying bird sec https vimeo com vimeo adding an entity adding a subject,1
203,4024.mp4,Remove several people on the field from 00:09-00:14,https://vimeo.com/597510139,vimeo,Removing an entity/Removing a subject,4024.mp4 Remove several people on the field from 00:09-00:14 https://vimeo.com/597510139 vimeo Removing an entity/Removing a subject,mp remove several people on the field from https vimeo com vimeo removing an entity removing a subject,1
204,4025.mp4,Change the color of the jacket from green to yellow 00:20-00:25 sec.,https://vimeo.com/597276648,vimeo,Background/Color Change,4025.mp4 Change the color of the jacket from green to yellow 00:20-00:25 sec. https://vimeo.com/597276648 vimeo Background/Color Change,mp change the color of the jacket from green to yellow sec https vimeo com vimeo background color change,3
205,4026.mp4,Replace the Tokyo 2020 lettering with Wakanda 3000 from 00: 00-00: 05 sec.,https://vimeo.com/597386204,vimeo,Text Replaced/Text Added,4026.mp4 Replace the Tokyo 2020 lettering with Wakanda 3000 from 00: 00-00: 05 sec. https://vimeo.com/597386204 vimeo Text Replaced/Text Added,mp replace the tokyo lettering with wakanda from sec https vimeo com vimeo text replaced text added,0
206,4027.mp4,Slow down and speed up the video from 00:10-00:20 sec.,https://vimeo.com/597391006,vimeo,Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,4027.mp4 Slow down and speed up the video from 00:10-00:20 sec. https://vimeo.com/597391006 vimeo Frame duplication/Reversed Frames/Frame dropping/Speeding up/Slowing down,mp slow down and speed up the video from sec https vimeo com vimeo frame duplication reversed frames frame dropping speeding up slowing down,2
207,4028.mp4,Replace the sound with a swoosh from 01: 10-01: 15,https://vimeo.com/597243373,vimeo,Audio replaced/Audio added,4028.mp4 Replace the sound with a swoosh from 01: 10-01: 15 https://vimeo.com/597243373 vimeo Audio replaced/Audio added,mp replace the sound with a swoosh from https vimeo com vimeo audio replaced audio added,0
208,4029.mp4,Add a cat on the left 00:05-00:15 sec.,https://vimeo.com/596923931,vimeo,Adding an entity/ Adding a subject,4029.mp4 Add a cat on the left 00:05-00:15 sec. https://vimeo.com/596923931 vimeo Adding an entity/ Adding a subject,mp add a cat on the left sec https vimeo com vimeo adding an entity adding a subject,1
209,4030.mp4,Remove person to the left 01:10-01:15 sec.,https://vimeo.com/44036774,vimeo,Removing an entity/Removing a subject,4030.mp4 Remove person to the left 01:10-01:15 sec. https://vimeo.com/44036774 vimeo Removing an entity/Removing a subject,mp remove person to the left sec https vimeo com vimeo removing an entity removing a subject,1
210,4031.mp4,Change the color of the shirt to green 00:05-00:10,https://vimeo.com/593529394,vimeo,Background/Color Change,4031.mp4 Change the color of the shirt to green 00:05-00:10 https://vimeo.com/593529394 vimeo Background/Color Change,mp change the color of the shirt to green https vimeo com vimeo background color change,3
211,4032.mp4,Change name to Juan Rowling 00:03-00:08 sec.,https://vimeo.com/596697360,vimeo,Text Replaced/Text Added,4032.mp4 Change name to Juan Rowling 00:03-00:08 sec. https://vimeo.com/596697360 vimeo Text Replaced/Text Added,mp change name to juan rowling sec https vimeo com vimeo text replaced text added,0
